file,field_path,type,presence_rate,null_rate,relation_relevance,simulator_relevance,initial_label,reason
styles.json,root.passives.[].skill.iuc_cond,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.label,string:1,0.002950,0.000000,medium,medium,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.max_level,number:1,0.002950,0.000000,low,low,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.name,string:1,0.002950,0.000000,low,medium,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.overwrite,number:1,0.002950,0.000000,low,low,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.overwrite_cond,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[],object:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].cond,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].diff_for_max,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].dv,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect,object:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.category,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.exitCond,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.exitVal,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.exitVal.[],number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.ir,boolean:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].effect.limitType,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].elements,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].growth,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].growth.[],number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].hit_condition,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].hits,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].multipliers,object:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].multipliers.dp,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].multipliers.dr,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].multipliers.hp,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters,object:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.con,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.dex,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.luk,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.spr,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.str,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].parameters.wis,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].power,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].power.[],number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].skill_type,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].sstl,null:1,0.002950,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].strval,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].strval.[],number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].target_condition,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].target_type,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].type,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].value,array:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.parts.[].value.[],number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.passive,null:1,0.002950,1.000000,high,low,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.sp_cost,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.target_type,string:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].skill.use_count,number:1,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.passives.[].timing,string:485,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.piece,object:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.almightyRate,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.category,string:339,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.currency,string:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.id,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.image,string:339,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.piece.is_item,boolean:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.label,string:339,1.000000,0.000000,medium,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.limit,number:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.piece.location,string:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.name,string:339,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.price,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.price_alt,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.rarity,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.sale,number:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.text,string:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.piece.value,number:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.release,string:339,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.resonance,string:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.role,string:339,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.roleabi,null:334|object:5,1.000000,0.985251,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.roleabi.desc,string:5,0.014749,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.roleabi.label,string:5,0.014749,0.000000,medium,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.roleabi.name,string:5,0.014749,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.roleabi.role,string:5,0.014749,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills,array:339,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[],object:1266,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].auto_priority,number:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].card_form,string:1266,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].cond,string:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].consume_type,string:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].desc,string:1266,1.000000,0.000000,low,medium,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.skills.[].effect,string:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hit_count,number:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hits,array:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hits.[],object:574,0.256637,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hits.[].id,number:574,0.256637,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hits.[].power_ratio,number:574,0.256637,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].hits.[].type,string:574,0.256637,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].id,number:1266,1.000000,0.000000,high,low,adopt,識別/結合に必要。
styles.json,root.skills.[].in_date,string:1266,1.000000,0.000000,low,low,drop,表示・装飾寄りで戦闘シミュレーション寄与が低い。
styles.json,root.skills.[].is_adv,boolean:1266,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].is_restricted,number:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].iuc_cond,string:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].label,string:1266,1.000000,0.000000,medium,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].max_level,number:1266,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].name,string:1266,1.000000,0.000000,low,medium,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].overwrite,number:1266,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
styles.json,root.skills.[].overwrite_cond,string:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts,array:1266,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[],object:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].cond,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].diff_for_max,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].dv,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect,object:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.category,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.exitCond,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.exitVal,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.exitVal.[],number:3394,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.ir,boolean:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].effect.limitType,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].elements,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].elements.[],string:309,0.507375,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].growth,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].growth.[],number:3324,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hit_condition,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hits,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hits.[],object:422,0.666667,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hits.[].id,number:422,0.666667,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hits.[].power_ratio,number:422,0.666667,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].hits.[].type,string:422,0.666667,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].multipliers,object:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].multipliers.dp,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].multipliers.dr,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].multipliers.hp,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters,object:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.con,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.dex,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.luk,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.spr,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.str,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].parameters.wis,number:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].power,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].power.[],number:3394,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].skill_type,string:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].sstl,null:1694|array:3,1.000000,0.998232,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].sstl.[],string:3,0.008850,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval,array:1697,1.000000,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[],number:3246|object:180|null:6,1.000000,0.001748,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].auto_priority,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].card_form,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].cond,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].consume_type,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].desc,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].effect,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hit_count,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hits,array:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hits.[],object:696,0.117994,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hits.[].id,number:696,0.117994,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hits.[].power_ratio,number:696,0.117994,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].hits.[].type,string:696,0.117994,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].id,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].in_date,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].is_adv,boolean:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].is_restricted,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].is_strval,boolean:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].iuc_cond,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].label,string:180,0.176991,0.000000,medium,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].max_level,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].name,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].overwrite,number:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].overwrite_cond,string:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts,array:180,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[],object:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].cond,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].diff_for_max,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].dv,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect,object:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.category,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.exitCond,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.exitVal,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.exitVal.[],number:826,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.ir,boolean:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].effect.limitType,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].elements,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].elements.[],string:192,0.132743,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].growth,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].growth.[],number:826,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hit_condition,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hits,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hits.[],object:233,0.147493,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hits.[].id,number:233,0.147493,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hits.[].power_ratio,number:233,0.147493,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].hits.[].type,string:233,0.147493,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].multipliers,object:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].multipliers.dp,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].multipliers.dr,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].multipliers.hp,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters,object:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.con,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.dex,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.luk,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.spr,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.str,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].parameters.wis,number:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].power,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].power.[],number:826,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].skill_type,string:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].sstl,null:413,0.176991,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval,array:413,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[],number:824|object:2,0.176991,0.000000,low,high,adopt,戦闘計算に直接関与。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].auto_priority,number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].card_form,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].cond,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].consume_type,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].desc,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].effect,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hit_count,number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hits,array:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hits.[],object:10,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hits.[].id,number:10,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hits.[].power_ratio,number:10,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].hits.[].type,string:10,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].id,number:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].in_date,string:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
styles.json,root.skills.[].parts.[].strval.[].parts.[].strval.[].is_adv,boolean:2,0.002950,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
